"lon","lat","course","timestamp","speed","seg_id"
2.3728433333,51.0476383333,357.3999938965,"2018-03-22T03:37:13.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.3633833333,51.0524766667,325.799987793,"2018-03-22T03:49:16.000Z",6.9000000954,"227319270-2018-03-21T13:56:03.000000Z"
2.361445,51.0539966667,321.700012207,"2018-03-22T03:52:22.000Z",7.1999998093,"227319270-2018-03-21T13:56:03.000000Z"
2.282795,51.0732216667,112,"2018-03-22T09:48:27.000Z",8.5,"227319270-2018-03-21T13:56:03.000000Z"
2.3650166667,51.0509183333,145.5,"2018-03-22T10:14:56.000Z",8.6999998093,"227319270-2018-03-21T13:56:03.000000Z"
2.3712233333,51.04739,102.4000015259,"2018-03-22T10:20:15.000Z",5.5,"227319270-2018-03-21T13:56:03.000000Z"
2.3728333333,51.047635,335.5,"2018-03-23T03:48:34.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.3469116667,51.0631633333,305.3,"2018-03-23T04:07:10.000Z",8,"227319270-2018-03-21T13:56:03.000000Z"
2.3497316667,51.0617416667,310,"2018-03-23T04:08:34.000Z",8.8999996185,"227319270-2018-03-21T13:56:03.000000Z"
2.2660483333,51.0755916667,93.9000015259,"2018-03-23T11:12:50.000Z",7.4000000954,"227319270-2018-03-21T13:56:03.000000Z"
2.3267633333,51.0669916667,96,"2018-03-23T11:28:52.000Z",7.8000001907,"227319270-2018-03-21T13:56:03.000000Z"
2.364175,51.051515,150.2,"2018-03-23T11:41:18.000Z",8.8,"227319270-2018-03-21T13:56:03.000000Z"
2.3728166667,51.047635,324.700012207,"2018-03-24T03:29:24.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.3726,51.04728,206.1999969482,"2018-03-24T03:46:39.000Z",1.3999999762,"227319270-2018-03-21T13:56:03.000000Z"
2.34899,51.0623466667,299.3,"2018-03-24T03:54:20.000Z",7.3,"227319270-2018-03-21T13:56:03.000000Z"
2.3275016667,51.06747,285.9,"2018-03-24T04:02:20.000Z",6.9,"227319270-2018-03-21T13:56:03.000000Z"
2.2991016667,51.0719533333,279.9,"2018-03-24T04:11:33.000Z",7.3,"227319270-2018-03-21T13:56:03.000000Z"
2.2847166667,51.073875,301.2,"2018-03-24T04:16:03.000Z",7.9,"227319270-2018-03-21T13:56:03.000000Z"
2.1498433333,51.1041633333,302.7,"2018-03-24T08:05:19.000Z",0.9,"227319270-2018-03-21T13:56:03.000000Z"
2.1549366667,51.1134783333,202.3,"2018-03-24T08:12:46.000Z",5.6,"227319270-2018-03-21T13:56:03.000000Z"
2.1528433333,51.109755,196.6,"2018-03-24T08:15:16.000Z",6.1,"227319270-2018-03-21T13:56:03.000000Z"
2.14708,51.099715,201.5,"2018-03-24T08:21:47.000Z",5.8,"227319270-2018-03-21T13:56:03.000000Z"
2.1585166667,51.0982383333,20,"2018-03-24T08:29:15.000Z",3.3,"227319270-2018-03-21T13:56:03.000000Z"
2.162605,51.10332,46,"2018-03-24T08:38:17.000Z",2.1,"227319270-2018-03-21T13:56:03.000000Z"
2.2663766667,51.0693483333,130.1,"2018-03-24T10:48:38.000Z",7.9,"227319270-2018-03-21T13:56:03.000000Z"
2.318395,51.06519,85.5,"2018-03-24T11:04:40.000Z",7.3000001907,"227319270-2018-03-21T13:56:03.000000Z"
